transaction_amount,account_age_days,transaction_hour,previous_failed_attempts,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud_label,Amount_to_Avg_Ratio,Intrusion_Score,Is_New_Account,intrusion_score,ratio_monto_vs_promedio,riesgo_compuesto_ip,transaction_type_Transfer,transaction_type_Withdrawal,payment_mode_NetBanking,payment_mode_UPI,payment_mode_Wallet,device_type_Web,device_type_iOS,device_location_Chennai,device_location_Delhi,device_location_Hyderabad,device_location_Mumbai,categoria_antiguedad_Menor_1_ano,categoria_antiguedad_1_a_2_anos,categoria_antiguedad_Veterana_gt_2anos,momento_del_dia_Manana,momento_del_dia_Tarde,momento_del_dia_Noche
14296.03,1767.0,19.0,1.0,10524.86,1.0,0.636,8.0,0.0,1.3583107043704143,9.0,0.0,9.0,1.3581816592658462,1.272,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
31556.98,1375.0,9.0,0.0,5622.16,0.0,0.837,7.0,1.0,5.61296370078404,7.0,0.0,7.0,5.611965514052597,0.837,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
22809.69,736.0,12.0,0.0,23882.64,0.0,0.348,7.0,0.0,0.9550740621639818,7.0,0.0,7.0,0.95503407353318,0.348,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
24126.77,1393.0,11.0,0.0,3977.77,0.0,0.747,7.0,0.0,6.06540096586781,7.0,0.0,7.0,6.063876524654605,0.747,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
37900.94,1532.0,12.0,4.0,20423.71,0.0,0.775,5.0,0.0,1.855732381628999,9.0,0.0,9.0,1.855641524408425,3.875,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
14131.82,1174.0,1.0,2.0,16531.85,0.0,0.644,2.0,0.0,0.8548238702867496,4.0,0.0,4.0,0.8547721657185543,1.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15936.08,969.0,2.0,1.0,138.37,0.0,0.883,8.0,0.0,115.1700513117005,9.0,0.0,9.0,114.34368945971156,1.766,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46235.86,1701.0,16.0,3.0,7271.88,0.0,0.145,3.0,0.0,6.358171476977068,6.0,0.0,6.0,6.357297246757818,0.58,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2858.4,1255.0,20.0,1.0,14927.53,0.0,0.843,3.0,1.0,0.19148512848408275,4.0,0.0,4.0,0.19147230169346882,1.686,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
24307.43,1422.0,18.0,2.0,9958.48,0.0,0.611,2.0,0.0,2.4408775234774787,4.0,0.0,4.0,2.440632442657649,1.833,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45644.4,1363.0,11.0,0.0,12864.06,0.0,0.856,2.0,0.0,3.548211062448403,2.0,0.0,2.0,3.5479352603097074,0.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
30537.63,752.0,15.0,0.0,18077.97,0.0,0.533,2.0,0.0,1.6892178712543497,2.0,0.0,2.0,1.6891244357394253,0.533,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
27343.03,1426.0,19.0,3.0,21951.68,0.0,0.328,6.0,0.0,1.2456007922856018,9.0,0.0,9.0,1.2455440520246275,1.312,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12524.72,663.0,19.0,1.0,4621.1,0.0,0.897,8.0,0.0,2.7103330375884527,9.0,0.0,9.0,2.7097466519547386,1.794,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
17196.61,367.0,21.0,1.0,8559.08,0.0,0.877,3.0,0.0,2.0091657047252744,4.0,0.0,4.0,2.0089309912991467,1.754,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
42609.82,1427.0,9.0,3.0,19131.07,0.0,0.268,6.0,0.0,2.2272575449256107,9.0,0.0,9.0,2.2271411300502244,1.072,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
27982.95,1962.0,22.0,1.0,17694.38,0.0,0.744,3.0,0.0,1.5814597629303768,4.0,0.0,4.0,1.581370391593738,1.488,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25761.37,596.0,22.0,1.0,22131.76,0.0,0.091,9.0,0.0,1.1640000614501513,10.0,0.0,10.0,1.1639474697236134,0.182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5024.01,49.0,14.0,1.0,19251.25,0.0,0.086,1.0,0.0,0.2609705863255633,2.0,0.0,2.0,0.26095703099637707,0.172,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
850.61,911.0,7.0,3.0,9971.5,0.0,0.511,7.0,0.0,0.08530411673268816,10.0,0.0,10.0,0.08529556279769365,2.044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
48186.08,282.0,18.0,3.0,15027.15,0.0,0.036,8.0,0.0,3.206601384826797,11.0,0.0,11.0,3.2063880118311303,0.144,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
18880.46,1453.0,4.0,2.0,26553.78,0.0,0.434,9.0,1.0,0.7110272059194586,11.0,0.0,11.0,0.7110004300544007,1.302,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30180.49,1103.0,11.0,1.0,5664.08,1.0,0.791,5.0,0.0,5.328401081905623,6.0,0.0,6.0,5.327460512472904,1.582,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
4031.77,838.0,9.0,2.0,11364.67,0.0,0.889,6.0,0.0,0.35476349071288477,8.0,0.0,8.0,0.3547322771116881,2.667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
34171.56,632.0,21.0,4.0,25267.69,0.0,0.255,5.0,0.0,1.3523816383690002,9.0,0.0,9.0,1.3523281183155913,1.275,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
46631.71,467.0,13.0,4.0,10989.41,0.0,0.077,5.0,0.0,4.243331534631977,9.0,0.0,9.0,4.242945440615955,0.385,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
28804.48,1978.0,21.0,1.0,12425.53,1.0,0.631,7.0,0.0,2.3181691243753786,8.0,0.0,8.0,2.3179825743791707,1.262,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6349.46,243.0,11.0,0.0,9644.76,0.0,0.265,4.0,0.0,0.6583326075506285,4.0,0.0,4.0,0.6582643565670305,0.265,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
29106.99,206.0,23.0,4.0,26995.81,0.0,0.023,6.0,0.0,1.0782039879522045,10.0,0.0,10.0,1.0781640497525449,0.11499999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
38329.04,1884.0,12.0,0.0,19933.9,0.0,0.131,4.0,0.0,1.9228068767275845,4.0,0.0,4.0,1.9227104224249933,0.131,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20350.51,1744.0,20.0,2.0,6342.49,0.0,0.938,2.0,0.0,3.2085994617256,4.0,0.0,4.0,3.2080936519171623,2.814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
43997.9,1542.0,20.0,1.0,22514.06,0.0,0.875,2.0,0.0,1.954241038710921,3.0,0.0,3.0,1.9541542416498112,1.75,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32451.71,545.0,16.0,2.0,1251.62,1.0,0.83,4.0,0.0,25.927765615761974,6.0,0.0,6.0,25.907066788012326,2.4899999999999998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
44967.48,1852.0,0.0,2.0,11952.61,1.0,0.339,5.0,0.0,3.762147346897456,7.0,0.0,7.0,3.76183261792881,1.0170000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31194.09,947.0,21.0,3.0,27302.12,0.0,0.715,1.0,0.0,1.1425519336959915,4.0,0.0,4.0,1.1425100867593154,2.86,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6607.83,156.0,9.0,1.0,20724.58,0.0,0.957,3.0,0.0,0.31884023705184855,4.0,0.0,4.0,0.3188248531524811,1.914,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15519.1,583.0,4.0,3.0,23813.56,0.0,0.568,5.0,0.0,0.6516917252187409,8.0,0.0,8.0,0.6516643599545824,2.272,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10129.66,1492.0,10.0,2.0,27946.32,0.0,0.333,8.0,0.0,0.36246847527688797,10.0,0.0,10.0,0.36245550557262735,0.9990000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
45445.88,1100.0,9.0,0.0,23259.09,0.0,0.799,4.0,0.0,1.9538975944458703,4.0,0.0,4.0,1.9538135922947846,0.799,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
38031.98,39.0,5.0,1.0,2748.66,0.0,0.43,6.0,1.0,13.836553084048228,7.0,0.0,7.0,13.831520988049434,0.86,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33836.1,116.0,14.0,1.0,6996.21,0.0,0.577,4.0,0.0,4.836347107934153,5.0,0.0,5.0,4.835655925718965,1.154,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15083.27,1711.0,8.0,4.0,15049.83,0.0,0.541,5.0,0.0,1.0022219520087603,9.0,0.0,9.0,1.0021553628603872,2.705,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9243.04,399.0,7.0,0.0,514.35,1.0,0.217,7.0,0.0,17.970331486341987,7.0,0.0,7.0,17.935461336955466,0.217,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
37834.73,888.0,22.0,0.0,18775.46,0.0,0.001,8.0,0.0,2.015116007810195,8.0,0.0,8.0,2.0150086864084074,0.001,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
23734.19,415.0,22.0,2.0,19751.61,0.0,0.999,8.0,0.0,1.2016331833202456,10.0,0.0,10.0,1.2015723491730965,2.997,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11328.19,1154.0,5.0,2.0,20923.81,1.0,0.417,7.0,0.0,0.5414018766180729,9.0,0.0,9.0,0.5413760029362273,1.251,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30850.27,1044.0,5.0,2.0,16716.17,0.0,0.284,4.0,0.0,1.8455345931514218,6.0,0.0,6.0,1.8454241956024855,0.8519999999999999,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2064.68,593.0,16.0,4.0,13626.14,1.0,0.766,4.0,0.0,0.15152346886205484,8.0,0.0,8.0,0.15151234961994958,3.83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
16342.2,356.0,11.0,0.0,25680.89,0.0,0.593,2.0,0.0,0.6363564502632113,2.0,0.0,2.0,0.6363316718512539,0.593,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23454.42,1286.0,6.0,3.0,23043.25,0.0,0.88,9.0,0.0,1.017843403165786,12.0,0.0,12.0,1.0177992340822548,3.52,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
7440.52,806.0,4.0,0.0,18409.52,0.0,0.781,6.0,0.0,0.40416697447842204,6.0,0.0,6.0,0.40414502143339787,0.781,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49233.49,128.0,15.0,3.0,1475.81,0.0,0.282,3.0,1.0,33.36031738502924,6.0,0.0,6.0,33.33772794062879,1.128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10494.41,1920.0,22.0,1.0,20848.48,0.0,0.592,3.0,0.0,0.5033657129920263,4.0,0.0,4.0,0.5033415701494713,1.184,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6561.14,529.0,5.0,3.0,16789.01,0.0,0.503,1.0,0.0,0.390799695753353,4.0,0.0,4.0,0.390776420025956,2.012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10216.57,1248.0,7.0,1.0,20835.33,1.0,0.955,2.0,0.0,0.49034836501269713,3.0,0.0,3.0,0.49032483167621166,1.91,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
38464.6,742.0,2.0,2.0,9411.15,0.0,0.24,5.0,0.0,4.087130690723238,7.0,0.0,7.0,4.086696450864043,0.72,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21304.01,89.0,7.0,0.0,23331.87,0.0,0.284,9.0,0.0,0.9130862635528142,9.0,0.0,9.0,0.9130471305073058,0.284,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
28292.53,428.0,6.0,2.0,12596.32,1.0,0.92,3.0,0.0,2.2460948912063206,5.0,0.0,5.0,2.245916591783014,2.7600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1099.41,593.0,16.0,0.0,26844.61,0.0,0.458,7.0,0.0,0.04095459013932406,7.0,0.0,7.0,0.040953064579273855,0.458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1769.84,721.0,18.0,3.0,3209.91,0.0,0.457,6.0,1.0,0.551367483823534,9.0,0.0,9.0,0.5511957669321158,1.828,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
22318.99,1718.0,19.0,0.0,14588.02,0.0,0.868,3.0,0.0,1.5299533452792087,3.0,0.0,3.0,1.529848475086058,0.868,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40841.93,1322.0,13.0,3.0,6251.56,0.0,0.296,4.0,0.0,6.533078143695334,7.0,0.0,7.0,6.532033279168852,1.184,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
44267.68,243.0,5.0,0.0,13658.75,0.0,0.697,5.0,0.0,3.240975931179647,5.0,0.0,5.0,3.2407386665202513,0.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4380.99,270.0,6.0,1.0,10677.55,0.0,0.722,2.0,1.0,0.41029917911880537,3.0,0.0,3.0,0.41026075637609977,1.444,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
26941.24,1991.0,4.0,3.0,24122.68,0.0,0.442,8.0,0.0,1.116842738866494,11.0,0.0,11.0,1.1167964423338397,1.768,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45665.82,942.0,18.0,2.0,5098.36,0.0,0.334,7.0,0.0,8.956962631120597,9.0,0.0,9.0,8.95520614351605,1.002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
19429.24,666.0,20.0,2.0,18001.66,0.0,0.747,9.0,0.0,1.0793026865300202,11.0,0.0,11.0,1.0792427341292898,2.241,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41486.81,1055.0,6.0,2.0,12253.89,0.0,0.256,8.0,0.0,3.385603265575258,10.0,0.0,10.0,3.385327000079152,0.768,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6728.1,87.0,8.0,2.0,15590.45,0.0,0.819,7.0,0.0,0.4315526492179507,9.0,0.0,9.0,0.43152497041647825,2.457,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
46772.95,751.0,11.0,1.0,21460.66,0.0,0.416,9.0,0.0,2.179473977035189,10.0,0.0,10.0,2.179372425059385,0.832,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
37583.59,681.0,14.0,1.0,10777.33,0.0,0.018,5.0,0.0,3.4872821004831436,6.0,0.0,6.0,3.486958554803944,0.036,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
47069.65,1047.0,14.0,4.0,11074.88,0.0,0.569,3.0,0.0,4.250127315149239,7.0,0.0,7.0,4.24974358696555,2.8449999999999998,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
33847.03,1781.0,23.0,4.0,2396.4,1.0,0.194,6.0,0.0,14.12411533967618,10.0,0.0,10.0,14.118223909235004,0.97,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18202.03,1181.0,20.0,4.0,16603.25,0.0,0.467,9.0,1.0,1.0962931956092934,13.0,0.0,13.0,1.0962271707544755,2.335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46912.15,1695.0,15.0,4.0,12565.44,0.0,0.808,6.0,0.0,3.733426764204039,10.0,0.0,10.0,3.733129669182362,4.04,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
13814.56,39.0,22.0,0.0,24387.45,0.0,0.19,3.0,0.0,0.5664618482047118,3.0,0.0,3.0,0.5664386215606158,0.19,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16642.02,447.0,19.0,3.0,13234.0,0.0,0.208,2.0,0.0,1.257520024180142,5.0,0.0,5.0,1.2574250094446544,0.832,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35055.38,1706.0,14.0,2.0,29126.84,0.0,0.474,5.0,0.0,1.2035421624865588,7.0,0.0,7.0,1.2035008431795835,1.422,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
38277.55,1806.0,4.0,0.0,5236.39,0.0,0.477,8.0,0.0,7.309911981345928,8.0,0.0,8.0,7.3085162647807405,0.477,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46473.7,1563.0,11.0,1.0,8085.14,0.0,0.454,8.0,0.0,5.748038994995757,9.0,0.0,9.0,5.7473281442072475,0.908,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10279.88,72.0,3.0,2.0,11818.21,0.0,0.694,1.0,0.0,0.8698339257806386,3.0,0.0,3.0,0.869760330851216,2.082,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39910.0,1463.0,2.0,3.0,5195.58,0.0,0.269,3.0,0.0,7.681529299904919,6.0,0.0,6.0,7.680051110538085,1.076,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36940.38,1168.0,0.0,3.0,29172.28,0.0,0.261,5.0,0.0,1.266283608960287,8.0,0.0,8.0,1.2662402033641742,1.044,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3236.54,166.0,12.0,1.0,19264.72,0.0,0.022,1.0,0.0,0.1680034799363811,2.0,0.0,2.0,0.1679947596041051,0.044,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
19391.8,578.0,4.0,2.0,434.85,0.0,0.382,6.0,0.0,44.59422789467632,8.0,0.0,8.0,44.49191235516806,1.146,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14174.13,952.0,11.0,4.0,17397.45,0.0,0.196,4.0,0.0,0.8147245717044739,8.0,0.0,8.0,0.8146777442818182,0.98,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
15259.3,786.0,1.0,2.0,23459.35,1.0,0.592,9.0,0.0,0.6504570672247952,11.0,0.0,11.0,0.6504293414207376,1.7759999999999998,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49148.2,263.0,5.0,2.0,1633.87,0.0,0.181,2.0,0.0,30.080850985696536,4.0,0.0,4.0,30.062451448739044,0.5429999999999999,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32156.73,1016.0,4.0,3.0,17379.9,0.0,0.895,5.0,0.0,1.8502252602143854,8.0,0.0,8.0,1.850118808577231,3.58,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35897.92,1220.0,17.0,1.0,11291.93,0.0,0.849,5.0,0.0,3.179077447345139,6.0,0.0,6.0,3.178795936926909,1.698,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
48832.05,1913.0,23.0,2.0,17486.16,0.0,0.765,6.0,0.0,2.7926114138267066,8.0,0.0,8.0,2.792451718861153,2.295,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
18891.23,882.0,4.0,0.0,7652.92,0.0,0.809,5.0,0.0,2.4684996053793844,5.0,0.0,5.0,2.4681770909547,0.809,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40101.92,1412.0,17.0,0.0,20013.89,1.0,0.96,9.0,0.0,2.0037044272752573,9.0,0.0,9.0,2.0036043165863013,0.96,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
21754.82,1360.0,15.0,1.0,20172.85,0.0,0.32,1.0,0.0,1.0784207486795372,2.0,0.0,2.0,1.0783672923115817,0.64,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
43483.21,208.0,16.0,4.0,16231.21,0.0,0.98,8.0,0.0,2.678987580100313,12.0,0.0,12.0,2.6788225386438445,4.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9073.84,890.0,1.0,2.0,27720.24,1.0,0.891,6.0,0.0,0.3273362712588347,8.0,0.0,8.0,0.3273244631192544,2.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47386.92,1204.0,16.0,2.0,27293.44,0.0,0.362,9.0,0.0,1.7362018125967265,11.0,0.0,11.0,1.7361382025057117,1.0859999999999999,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
